username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
AnaMaritzaArauj|None|Fuerte terremoto de magnitud 8,3 en Perú, sacudió también Colombia y Brasil #26May #FelizDomingo #Temblor #sismo #Terremoto #Lima http://ow.ly/W6sM30oPmYS|0|0|0|1132628817531613186|https://twitter.com/AnaMaritzaArauj/status/1132628817531613186|773800338|2019-05-26 12:45:27+00:00|Sun May 26 12:45:27 +0000 2019||#26May #FelizDomingo #Temblor #sismo #Terremoto #Lima||http://ow.ly/W6sM30oPmYS
MadameTempestad|YeniVilcatoma2|Lo dicho, está rata asquerosa ya fue a fregar al @COENPeru .... Si no están operativos, me gustaría entonces saber de dónde salieron los reportes de la madrugada #sismo #temblor #terremoto https://twitter.com/YeniVilcatoma2/status/1132618105451102208 …|7|13|4|1132628679312326659|https://twitter.com/MadameTempestad/status/1132628679312326659|20282000|2019-05-26 12:44:55+00:00|Sun May 26 12:44:55 +0000 2019|@COENPeru|#sismo #temblor #terremoto||https://twitter.com/YeniVilcatoma2/status/1132618105451102208
AnaMaritzaArauj|None|Fuerte terremoto de magnitud 8,3 en Perú, sacudió también Colombia y Brasil #26May #FelizDomingo #Temblor #sismo #Terremoto http://ow.ly/W6sM30oPmYS|0|0|0|1132627780242423809|https://twitter.com/AnaMaritzaArauj/status/1132627780242423809|773800338|2019-05-26 12:41:20+00:00|Sun May 26 12:41:20 +0000 2019||#26May #FelizDomingo #Temblor #sismo #Terremoto||http://ow.ly/W6sM30oPmYS
Andres_Chavez_P|None|Mi solidaridad y mis bendiciones para nuestros hermanos de #Peru, Dios bendiga a su gente y mando un abrazo igual a #Brasil #Ecuador #Colombia #Mexico esta con ustedes. #TodosSomosPeru #Sismo #Temblor #Terremoto pic.twitter.com/i8XJ0KO8Js|3|10|0|1132624666974195712|https://twitter.com/Andres_Chavez_P/status/1132624666974195712|4209487392|2019-05-26 12:28:58+00:00|Sun May 26 12:28:58 +0000 2019||#Peru #Brasil #Ecuador #Colombia #Mexico #TodosSomosPeru #Sismo #Temblor #Terremoto||
MiguelGutt|None|Como esta la gente en #Peru? #TerremotoEnPeru #terremoto #peru #temblor #Sismo|0|0|1|1132624257459130369|https://twitter.com/MiguelGutt/status/1132624257459130369|1129058674914267136|2019-05-26 12:27:20+00:00|Sun May 26 12:27:20 +0000 2019||#Peru #TerremotoEnPeru #terremoto #peru #temblor #Sismo||
Mlnoticias1|None|#NoticiasEV Un fuerte sismo de magnitud 8,3 sacudió #Perú la madrugada de este domingo, hasta ahora no se conocen víctimas. También se conoció que se ha sentido en la mayor parte de Colombia #evnews #Temblor #Sismo #PERÚ #Lima #Colombia #Terremoto pic.twitter.com/SzayOx2do1|0|0|0|1132623706788913153|https://twitter.com/Mlnoticias1/status/1132623706788913153|250237132|2019-05-26 12:25:09+00:00|Sun May 26 12:25:09 +0000 2019||#NoticiasEV #Perú #evnews #Temblor #Sismo #PERÚ #Lima #Colombia #Terremoto||
angelbened|None|Terremoto 8¤ Al Norte de Perú. Hora del fuerte sismo 3:41 a.m. 26-05-2019 #Terremoto #Temblor #sismo http://goo.gl/Eb6bCM #sismodetectorpic.twitter.com/5B1OghsScW|0|3|0|1132615683978747905|https://twitter.com/angelbened/status/1132615683978747905|1138813812|2019-05-26 11:53:16+00:00|Sun May 26 11:53:16 +0000 2019||#Terremoto #Temblor #sismo #sismodetectorpic||http://goo.gl/Eb6bCM
Venezolanonews|None|#NoticiasEV Un fuerte sismo de magnitud 8,3 sacudió #Perú la madrugada de este domingo, hasta ahora no se conocen víctimas. También se conoció que se ha sentido en la mayor parte de Colombia #evnews #Temblor #Sismo #PERÚ #Lima #Colombia #Terremoto pic.twitter.com/boJWWIlSuM|17|3|0|1132611972019687426|https://twitter.com/Venezolanonews/status/1132611972019687426|164908231|2019-05-26 11:38:31+00:00|Sun May 26 11:38:31 +0000 2019||#NoticiasEV #Perú #evnews #Temblor #Sismo #PERÚ #Lima #Colombia #Terremoto||
ElCaminantep|None|#Sismo #Terremoto #Temblor #Perú de magnitud 4.9, profundidad a 108 km, a 7 km al SO de Castrovirreyna - #Huancavelicapic.twitter.com/TS1JDGV8YY|0|0|0|1132610463890644992|https://twitter.com/ElCaminantep/status/1132610463890644992|860166829|2019-05-26 11:32:32+00:00|Sun May 26 11:32:32 +0000 2019||#Sismo #Terremoto #Temblor #Perú #Huancavelicapic||
SwedNewsLive|None|#TERREMOTO FUERTE EN #Peru https://youtu.be/OurF8gLBIJk #temblor #sismo #Ecuador|2|1|0|1132609520671367169|https://twitter.com/SwedNewsLive/status/1132609520671367169|2186938968|2019-05-26 11:28:47+00:00|Sun May 26 11:28:47 +0000 2019||#TERREMOTO #Peru #temblor #sismo #Ecuador||https://youtu.be/OurF8gLBIJk
venezuelaenlin1|None|Sólo espero estén bien, las ondas expansivas fueron muy lejanas para sentirlo en #ecuador y #colombia #Venezuela No deberían modificar las magnitudes, siempre la verdad primero. Y poner la real, pese a que se alarme a la gente. #loreto #sismo #terremoto #temblor #Peru|0|1|0|1132607102197862401|https://twitter.com/venezuelaenlin1/status/1132607102197862401|1116130840419942401|2019-05-26 11:19:10+00:00|Sun May 26 11:19:10 +0000 2019||#ecuador #colombia #Venezuela #loreto #sismo #terremoto #temblor #Peru||
SputnikMundo|None|Se registra una réplica de 4,9 del fuerte sismo en Perú https://sptnkne.ws/m5Uf #Sismo #Terremoto #temblor pic.twitter.com/n7T1IsN5nx|17|7|0|1132606654388867072|https://twitter.com/SputnikMundo/status/1132606654388867072|253020963|2019-05-26 11:17:23+00:00|Sun May 26 11:17:23 +0000 2019||#Sismo #Terremoto #temblor||https://sptnkne.ws/m5Uf
edwardpeguero1|None|#temblor #earthquake #sismo #terremoto #peru #ecuador #Chile #mexico Earthquake3D Live Stream - 24/7 Global Seismic Activityhttps://www.twitch.tv/dutchsinseofficial …|0|0|0|1132605507116687360|https://twitter.com/edwardpeguero1/status/1132605507116687360|298314389|2019-05-26 11:12:50+00:00|Sun May 26 11:12:50 +0000 2019||#temblor #earthquake #sismo #terremoto #peru #ecuador #Chile #mexico||https://www.twitch.tv/dutchsinseofficial
FormacionySalud|Sismos_Peru_IGP|#Seísmo #Terremoto #Earthquake #Temblor #Sismo de magnitud 4.9, profundidad a 108 km, a 7 km al SO de Castrovirreyna - @Huancavelica, #Perúhttps://twitter.com/Sismos_Peru_IGP/status/1132598638859948032 …|0|1|0|1132605467711213572|https://twitter.com/FormacionySalud/status/1132605467711213572|2558611388|2019-05-26 11:12:40+00:00|Sun May 26 11:12:40 +0000 2019|@Huancavelica|#Seísmo #Terremoto #Earthquake #Temblor #Sismo #Perúhttps||https://twitter.com/Sismos_Peru_IGP/status/1132598638859948032
venezuelaenlin1|None|IMPRESIONANTE: Momento del #terremoto #temblor #sismo en la Comisaría de #Yurimaguas , #Peru. La Policia decide abrir las celdas a los detenidos para preservar sus vidas.pic.twitter.com/tc6rqTBhgH|1|1|1|1132603257442975750|https://twitter.com/venezuelaenlin1/status/1132603257442975750|1116130840419942401|2019-05-26 11:03:53+00:00|Sun May 26 11:03:53 +0000 2019||#terremoto #temblor #sismo #Yurimaguas #Peru||
QuakeAlarmMex|None|Ya hay reportes de daños cerca de la zona epicentral #Peru #terremoto M8.0 #sismo #temblor #earthquake|1|1|0|1132598481980235778|https://twitter.com/QuakeAlarmMex/status/1132598481980235778|69124342|2019-05-26 10:44:55+00:00|Sun May 26 10:44:55 +0000 2019||#Peru #terremoto #sismo #temblor #earthquake||
QuakeAlarmMex|None|Poderoso #terremoto M8.0 #Peru hace algunos minutos Yellow Pager Intensidades reportadas IX en zona epicentral Profundidad 75km, Reportes de percepción indican #Colombia #Ecuador Con duración de hasta 3 minutos #sismo #temblor #earthquakepic.twitter.com/jLAfaOteN6|16|18|3|1132598165411000320|https://twitter.com/QuakeAlarmMex/status/1132598165411000320|69124342|2019-05-26 10:43:39+00:00|Sun May 26 10:43:39 +0000 2019||#terremoto #Peru #Colombia #Ecuador #sismo #temblor #earthquakepic||
SputnikMundo|None|Te contamos cómo debes actuar frente a un #terremoto. Escucha los consejos en nuestro programa: https://sptnkne.ws/m5SG #Sismo #Perú #Temblor pic.twitter.com/BqHXoM7Gjb|5|3|0|1132591455774564352|https://twitter.com/SputnikMundo/status/1132591455774564352|253020963|2019-05-26 10:17:00+00:00|Sun May 26 10:17:00 +0000 2019||#terremoto #Sismo #Perú #Temblor||https://sptnkne.ws/m5SG
ALFREDOMATT4|None|TEMBLOR SISMO TERREMOTO PERU 2019 https://youtu.be/9hQYtEdIl4g vía @YouTube #Peru #Sismo #Temblor #Terremoto #Colombia #Ecuador|1|0|0|1132587950464651264|https://twitter.com/ALFREDOMATT4/status/1132587950464651264|993931864514547713|2019-05-26 10:03:04+00:00|Sun May 26 10:03:04 +0000 2019|@YouTube|#Peru #Sismo #Temblor #Terremoto #Colombia #Ecuador||https://youtu.be/9hQYtEdIl4g
AEUPC|FEP1916|Se reporta el #Fallecimiento de un bebé de un mes de nacido a causa de los movimientos #Telúricos. Nuestra solidaridad con los hermanos de la #Selva peruana. #Temblor #Sismo #Terremoto https://twitter.com/FEP1916/status/1132572744393154560 …|10|19|1|1132582332349767680|https://twitter.com/AEUPC/status/1132582332349767680|1112197547970514944|2019-05-26 09:40:45+00:00|Sun May 26 09:40:45 +0000 2019||#Fallecimiento #Telúricos #Selva #Temblor #Sismo #Terremoto||https://twitter.com/FEP1916/status/1132572744393154560
Nestor_Aguilera|LoroHomero|Esto es importante saber tras #terremoto #sismo #temblor en zona de frontera entre el #Ecuador y #Perú. https://twitter.com/LoroHomero/status/1132580909432147968 …|1|2|0|1132582141601226753|https://twitter.com/Nestor_Aguilera/status/1132582141601226753|50127127|2019-05-26 09:39:59+00:00|Sun May 26 09:39:59 +0000 2019||#terremoto #sismo #temblor #Ecuador #Perú||https://twitter.com/LoroHomero/status/1132580909432147968
ClaudiaCorzoA|None|El Alcalde de Lagunas (epicentro) declara en RPP q solo hay 1 CENTRO MÉDICO (NO hospital) y los HERIDOS están siendo atendidos con linternas... A los que crean recen por favor por los heridos y damnificados en general #Temblor #Sismo #terremoto #TerremotoEnPerú #earthquake #peru|20|39|1|1132581143902138368|https://twitter.com/ClaudiaCorzoA/status/1132581143902138368|142607260|2019-05-26 09:36:01+00:00|Sun May 26 09:36:01 +0000 2019||#Temblor #Sismo #terremoto #TerremotoEnPerú #earthquake #peru||
Nestor_Aguilera|None|IMPRESIONANTE: Momento del #terremoto #temblor #sismo en la Comisaría de #Yurimaguas , #Peru. La Policia decide abrir las celdas a los detenidos para preservar sus vidas.pic.twitter.com/8ERFn0X9vf|235|310|19|1132580292601044993|https://twitter.com/Nestor_Aguilera/status/1132580292601044993|50127127|2019-05-26 09:32:38+00:00|Sun May 26 09:32:38 +0000 2019||#terremoto #temblor #sismo #Yurimaguas #Peru||
NoticiasNT24|None|Terremoto de 7,2 grados en la escala Ritcher en Perú. El temblor se ha sentido esta mañana al este de Moyobamba, capital de la provincia de San Martín, en el Alto Amazonas de Perú y cerca de Ecuador. #Terremoto #Temblor #Peru #Ecuador #Colombia #Brazil #Sismo #noticiasdehoypic.twitter.com/8MhUge8bQO|2|2|0|1132579479182815232|https://twitter.com/NoticiasNT24/status/1132579479182815232|1077074161875472384|2019-05-26 09:29:24+00:00|Sun May 26 09:29:24 +0000 2019||#Terremoto #Temblor #Peru #Ecuador #Colombia #Brazil #Sismo #noticiasdehoypic||
PatoBorja|None|#Sismo: Animación que grafica a través de los Años, lo asombrosamente Activo que se Encuentra el Cinturón de Fuego del Pacífico últimamente #Temblor #Terremoto #Tsunami #Perú #Ecuador #Colombia #Chile pic.twitter.com/gbCtEHCgvb By @ilustrador|28|35|0|1132578033221734401|https://twitter.com/PatoBorja/status/1132578033221734401|64646438|2019-05-26 09:23:40+00:00|Sun May 26 09:23:40 +0000 2019|@ilustrador|#Sismo #Temblor #Terremoto #Tsunami #Perú #Ecuador #Colombia #Chile||
SputnikMundo|None|ACTUALIZACIÓN: Aparecen imágenes en la red que muestran los daños causados por el #terremoto en #Perú https://sptnkne.ws/m5Rn #Temblor #sismo|17|11|3|1132577525589303296|https://twitter.com/SputnikMundo/status/1132577525589303296|253020963|2019-05-26 09:21:39+00:00|Sun May 26 09:21:39 +0000 2019||#terremoto #Perú #Temblor #sismo||https://sptnkne.ws/m5Rn
XavierS21023631|rodrigo_apolo|Imágenes en Epicentro. Selva Peruana #Terremoto #Temblor #Sismo #Loreto #ZamoraChinchipe #Peru #Ecuadorhttps://twitter.com/rodrigo_apolo/status/1132573364315414529 …|4|2|0|1132576559381008384|https://twitter.com/XavierS21023631/status/1132576559381008384|977261866408992768|2019-05-26 09:17:48+00:00|Sun May 26 09:17:48 +0000 2019||#Terremoto #Temblor #Sismo #Loreto #ZamoraChinchipe #Peru #Ecuadorhttps||https://twitter.com/rodrigo_apolo/status/1132573364315414529
Nestor_Aguilera|None|Alcalde de #Lagunas, en el norte de Perú, confirmó que no hay energía eléctrica y que “hay daños materiales” que se están evaluando. Mencionó a @RPPNoticias que hay dos heridos tras #terremoto #sismo #temblor|3|5|0|1132576464422019072|https://twitter.com/Nestor_Aguilera/status/1132576464422019072|50127127|2019-05-26 09:17:26+00:00|Sun May 26 09:17:26 +0000 2019|@RPPNoticias|#Lagunas #terremoto #sismo #temblor||
Elsonajeroweb|None|Terremoto de magnitud 7,2 sacude Amazonía peruana https://buff.ly/2JF1saf #Temblor #Peru #Domingo #Colombia #Sismo #Terremoto #Sonajeriandopic.twitter.com/CvUIrpfZ6U|0|0|0|1132576369177759744|https://twitter.com/Elsonajeroweb/status/1132576369177759744|831501351108620288|2019-05-26 09:17:03+00:00|Sun May 26 09:17:03 +0000 2019||#Temblor #Peru #Domingo #Colombia #Sismo #Terremoto #Sonajeriandopic||https://buff.ly/2JF1saf
PremidSac|None|#Perú Reportan #daños #materiales en el interior del país tras #terremoto en #Loreto Trascendió que las zonas que mayor daños registraron son: #Yurimaguas (VII), #Tarapoto (VI), #Moyobamba ( VI), #Iquitos ( V) y #Chachapoyas ( V). #sismo #temblor pic.twitter.com/nMnu3harWF|0|1|0|1132576170267033600|https://twitter.com/PremidSac/status/1132576170267033600|1115694995107799040|2019-05-26 09:16:15+00:00|Sun May 26 09:16:15 +0000 2019||#Perú #daños #materiales #terremoto #Loreto #Yurimaguas #Tarapoto #Moyobamba #Iquitos #Chachapoyas #sismo #temblor||
Elsonajeroweb|None|Tembló en la madrugada del domingo 26 de Mayo https://buff.ly/2W35m3n #Temblor #Peru #Domingo #Colombia #Sismo #Terremoto #Sonajeriandopic.twitter.com/64rxg1h5WY|0|2|0|1132576104441679872|https://twitter.com/Elsonajeroweb/status/1132576104441679872|831501351108620288|2019-05-26 09:16:00+00:00|Sun May 26 09:16:00 +0000 2019||#Temblor #Peru #Domingo #Colombia #Sismo #Terremoto #Sonajeriandopic||https://buff.ly/2W35m3n
EnriqueNanez|None|Alcalde Yurimaguas señala vía RPP que existen graves daños materiales. Se inicia inspecciones para verificar si es que hay víctimas mortales. #TerremotoenPerú #Terremoto #temblor #sismo #Loreto #Yurimaguaspic.twitter.com/KYqRRqPAok|37|29|10|1132575652828200960|https://twitter.com/EnriqueNanez/status/1132575652828200960|112260635|2019-05-26 09:14:12+00:00|Sun May 26 09:14:12 +0000 2019||#TerremotoenPerú #Terremoto #temblor #sismo #Loreto #Yurimaguaspic||
KeyCy_M|None|Fuerte sismo se sintió en los países de Perú, Ecuador y Colombia. El epicentro se ubica en Loreto - Perú con 8,0 a las 02:43 aprox. en la escala de Ritcher. Imágenes de lo que dejó el sismo a su paso. #FuerzaPeru #Terremoto #Temblor #Sismo #Peru #Ecuadorpic.twitter.com/eTi5i7xbXz|3|2|0|1132575581147676672|https://twitter.com/KeyCy_M/status/1132575581147676672|348794224|2019-05-26 09:13:55+00:00|Sun May 26 09:13:55 +0000 2019||#FuerzaPeru #Terremoto #Temblor #Sismo #Peru #Ecuadorpic||
Nestor_Aguilera|None|El Alcalde de Yurimaguas, en el norte de #Perú, Alto Amazonas, entrevistado por @RPPNoticias, aseveró: “muchas de nuestras casas han colapsado” tras #sismo #temblor #terremoto . Afirmó que todavía no se confirman pérdidas humanas. Se hacen evaluaciones.|14|13|0|1132574920968495104|https://twitter.com/Nestor_Aguilera/status/1132574920968495104|50127127|2019-05-26 09:11:18+00:00|Sun May 26 09:11:18 +0000 2019|@RPPNoticias|#Perú #sismo #temblor #terremoto||
Nestor_Aguilera|None|Primeros daños confirmados por Bomberos de Perú en Yurimaguas, norte de ese país, tras #terremoto #sismo #temblor de esta madrugada. pic.twitter.com/CNgYXYTDil|21|20|0|1132574044501491713|https://twitter.com/Nestor_Aguilera/status/1132574044501491713|50127127|2019-05-26 09:07:49+00:00|Sun May 26 09:07:49 +0000 2019||#terremoto #sismo #temblor||
rodrigo_apolo|None|Imágenes de Localidad de Loreto. Selva Peruana Epicentro de #Temblor #Sismo #Terremoto #ZamoraChinchipe #Loretopic.twitter.com/3V8OYj2zg3|21|27|3|1132573364315414529|https://twitter.com/rodrigo_apolo/status/1132573364315414529|292381717|2019-05-26 09:05:06+00:00|Sun May 26 09:05:06 +0000 2019||#Temblor #Sismo #Terremoto #ZamoraChinchipe #Loretopic||
RadioPlayInter|None|#SISMO   de 8M a 75 km de ESS de Lagunas, #Perú. Profundad 109,9km según @usgs By @ESPECIGEST #news #Noticias #Informativo #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente #Georiesgos #EGpic.twitter.com/taPKxASoEt|0|2|0|1132573359789793280|https://twitter.com/RadioPlayInter/status/1132573359789793280|45969557|2019-05-26 09:05:05+00:00|Sun May 26 09:05:05 +0000 2019|@usgs @ESPECIGEST|#SISMO #Perú #news #Noticias #Informativo #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente #Georiesgos #EGpic||
RadioPlayInter|None|#ULTIMAHORA #SISMO de 8M al norte de #Perú. Profundad 100km según #SCEM #EMSC By @especigest #News #Noticias #Informativo #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente #Georiesgos #EGpic.twitter.com/fw0S8BMmGV|1|2|0|1132573325170020352|https://twitter.com/RadioPlayInter/status/1132573325170020352|45969557|2019-05-26 09:04:57+00:00|Sun May 26 09:04:57 +0000 2019|@especigest|#ULTIMAHORA #SISMO #Perú #SCEM #EMSC #News #Noticias #Informativo #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente #Georiesgos #EGpic||
sebas_alvarez67|None|Jajaja que fue contigo men #peru #loreto #sismo #humor #terremoto #temblor #earthquakepic.twitter.com/Yv9qtylJih|0|0|0|1132572945434304512|https://twitter.com/sebas_alvarez67/status/1132572945434304512|3571737983|2019-05-26 09:03:27+00:00|Sun May 26 09:03:27 +0000 2019||#peru #loreto #sismo #humor #terremoto #temblor #earthquakepic||
ESPECIGEST|None|#SISMO   de 8M al norte de #Perú. Profundad 100km según #SCEM #EMSC #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente #Georiesgos #EGpic.twitter.com/WjcHrICtzS|0|1|0|1132572886445809664|https://twitter.com/ESPECIGEST/status/1132572886445809664|1592035789|2019-05-26 09:03:12+00:00|Sun May 26 09:03:12 +0000 2019||#SISMO #Perú #SCEM #EMSC #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente #Georiesgos #EGpic||
joannamongesy|None|El #temblor más lago y fuerte que he sentido ha sido este, en Lima. Duró tanto que me dio tiempo de vestirme, hablar con Dios, ver con detenimiento cómo se movía todo y salir de la casa. Según los reportes, se sintió en Perú, Colombia y Ecuador. Loreto Tarapoto #Terremoto #sismo|0|5|0|1132572087934173184|https://twitter.com/joannamongesy/status/1132572087934173184|381311694|2019-05-26 09:00:02+00:00|Sun May 26 09:00:02 +0000 2019||#temblor #Terremoto #sismo||
sebas_alvarez67|None|:o #peru #sismo #temblor #terremoto pic.twitter.com/RkmymQT339|1|4|0|1132572086705123328|https://twitter.com/sebas_alvarez67/status/1132572086705123328|3571737983|2019-05-26 09:00:02+00:00|Sun May 26 09:00:02 +0000 2019||#peru #sismo #temblor #terremoto||
IPN_Comunidad|None|Mucha fuerza Perú, Ecuador y Colombia. Nuestros pensamientos con ustedes. #sismo #temblor #terremoto|11|29|0|1132571746542997504|https://twitter.com/IPN_Comunidad/status/1132571746542997504|364776300|2019-05-26 08:58:41+00:00|Sun May 26 08:58:41 +0000 2019||#sismo #temblor #terremoto||
Pusycat2017|None|#Terremoto con epicentro en Loreto ha sido tan fuerte que ha remecido cinco paises a la vez, Colombia, Ecuador, Perú, Venezuela y Brazil . #temblor #Sismo en #Perú #Loreto Lagunas #AltoAmazonaspic.twitter.com/NVIb1RXpig|7|17|2|1132571112922079232|https://twitter.com/Pusycat2017/status/1132571112922079232|1630843398|2019-05-26 08:56:10+00:00|Sun May 26 08:56:10 +0000 2019||#Terremoto #temblor #Sismo #Perú #Loreto #AltoAmazonaspic||
